"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"USC00368449","STATE COLLEGE, PA US","40.79326","-77.86712","356.6","2016-08-02","0.04",",,7,0700","0.0",",,7,","0.0",",,7,","86",",,7","64",",,7","67",",,7,0700",,,"    1",",,7",,,,,,,,,,
"USC00368449","STATE COLLEGE, PA US","40.79326","-77.86712","356.6","2016-08-03","0.00",",,7,0700","0.0",",,7,","0.0",",,7,","82",",,7","67",",,7","70",",,7,0700","0.0",",,7",,,,,,,,,,,,
"USC00368449","STATE COLLEGE, PA US","40.79326","-77.86712","356.6","2016-08-04","0.00",",,7,0700","0.0",",,7,","0.0",",,7,","84",",,7","68",",,7","70",",,7,0700","0.0",",,7",,,,,,,,,,,,
"USC00368449","STATE COLLEGE, PA US","40.79326","-77.86712","356.6","2016-08-05","0.00",",,7,0700","0.0",",,7,","0.0",",,7,","82",",,7","69",",,7","71",",,7,0700","0.0",",,7",,,,,,,,,,,,
"USC00368449","STATE COLLEGE, PA US","40.79326","-77.86712","356.6","2016-08-06","0.03",",,7,0700","0.0",",,7,","0.0",",,7,","85",",,7","70",",,7","73",",,7,0700","0.0",",,7",,,,,,,,,,,,
"USC00368449","STATE COLLEGE, PA US","40.79326","-77.86712","356.6","2016-08-07","0.00","T,,7,0700","0.0",",,7,","0.0",",,7,","86",",,7","62",",,7","66",",,7,0700",,,,,,,,,,,,,,
"USC00368449","STATE COLLEGE, PA US","40.79326","-77.86712","356.6","2016-08-08","0.00",",,7,0700","0.0",",,7,","0.0",",,7,","84",",,7","64",",,7","65",",,7,0700","0.0",",,7",,,,,,,,,,,,
"USC00368449","STATE COLLEGE, PA US","40.79326","-77.86712","356.6","2016-08-09","0.00",",,7,0700","0.0",",,7,","0.0",",,7,","83",",,7","62",",,7","64",",,7,0700",,,"    1",",,7",,,,,,,,,,
"USC00368449","STATE COLLEGE, PA US","40.79326","-77.86712","356.6","2016-08-10","0.00",",,7,0700","0.0",",,7,","0.0",",,7,","80",",,7","64",",,7","74",",,7,0700","0.0",",,7",,,,,,,,,,,,
"USC00368449","STATE COLLEGE, PA US","40.79326","-77.86712","356.6","2016-08-11","3.42",",,7,0700","0.0",",,7,","0.0",",,7,","89",",,7","71",",,7","72",",,7,0700","0.0",",,7","    1",",,7","    1",",,7",,,,,,,,
"USC00368449","STATE COLLEGE, PA US","40.79326","-77.86712","356.6","2016-08-12","0.10",",,7,0700","0.0",",,7,","0.0",",,7,","86",",,7","71",",,7","74",",,7,0700","0.0",",,7","    1",",,7","    1",",,7",,,,,,,,
"USC00368449","STATE COLLEGE, PA US","40.79326","-77.86712","356.6","2016-08-13","0.00",",,7,0700","0.0",",,7,","0.0",",,7,","90",",,7","74",",,7","77",",,7,0700","0.0",",,7",,,,,,,,,,,,
"USC00368449","STATE COLLEGE, PA US","40.79326","-77.86712","356.6","2016-08-14","0.49",",,7,0700","0.0",",,7,","0.0",",,7,","91",",,7","74",",,7","75",",,7,0700","0.0",",,7",,,"    1",",,7",,,,,,,,
"USC00368449","STATE COLLEGE, PA US","40.79326","-77.86712","356.6","2016-08-15","0.40",",,7,0700","0.0",",,7,","0.0",",,7,","83",",,7","69",",,7","71",",,7,0700","0.0",",,7",,,"    1",",,7",,,,,,,,
"USC00368449","STATE COLLEGE, PA US","40.79326","-77.86712","356.6","2016-08-16","0.09",",,7,0700","0.0",",,7,","0.0",",,7,","80",",,7","70",",,7","72",",,7,0700",,,,,,,,,,,,,,
"USC00368449","STATE COLLEGE, PA US","40.79326","-77.86712","356.6","2016-08-17","0.33",",,7,0700","0.0",",,7,","0.0",",,7,","87",",,7","70",",,7","70",",,7,0700","0.0",",,7",,,"    1",",,7",,,,,,,,
"USC00368449","STATE COLLEGE, PA US","40.79326","-77.86712","356.6","2016-08-18","0.04",",,7,0700","0.0",",,7,","0.0",",,7,","76",",,7","68",",,7","70",",,7,0700","0.0",",,7",,,,,,,,,,,,
"USC00368449","STATE COLLEGE, PA US","40.79326","-77.86712","356.6","2016-08-19","0.00",",,7,0700","0.0",",,7,","0.0",",,7,","83",",,7","64",",,7","66",",,7,0700","0.0",",,7",,,,,,,,,,,,
"USC00368449","STATE COLLEGE, PA US","40.79326","-77.86712","356.6","2016-08-20","0.00",",,7,0700","0.0",",,7,","0.0",",,7,","82",",,7","66",",,7","70",",,7,0700",,,"    1",",,7",,,,,,,,,,
"USC00368449","STATE COLLEGE, PA US","40.79326","-77.86712","356.6","2016-08-21","0.00","T,,7,0700","0.0",",,7,","0.0",",,7,","87",",,7","69",",,7","74",",,7,0700","0.0",",,7",,,,,,,,,,,,
"USC00368449","STATE COLLEGE, PA US","40.79326","-77.86712","356.6","2016-08-22","0.98",",,7,0700","0.0",",,7,","0.0",",,7,","76",",,7","61",",,7","63",",,7,0700",,,,,,,,,,,,,,
"USC00368449","STATE COLLEGE, PA US","40.79326","-77.86712","356.6","2016-08-23","0.00",",,7,0700","0.0",",,7,","0.0",",,7,","74",",,7","55",",,7","56",",,7,0700","0.0",",,7",,,,,,,,,,,,
"USC00368449","STATE COLLEGE, PA US","40.79326","-77.86712","356.6","2016-08-24","0.00",",,7,0700","0.0",",,7,","0.0",",,7,","79",",,7","56",",,7","63",",,7,0700","0.0",",,7","    1",",,7",,,,,,,,,,
"USC00368449","STATE COLLEGE, PA US","40.79326","-77.86712","356.6","2016-08-25","0.00","T,,7,0700","0.0",",,7,","0.0",",,7,","83",",,7","63",",,7","72",",,7,0700","0.0",",,7",,,,,,,,,,,,
"USC00368449","STATE COLLEGE, PA US","40.79326","-77.86712","356.6","2016-08-26","0.01",",,7,0700","0.0",",,7,","0.0",",,7,","85",",,7","71",",,7","74",",,7,0700","0.0",",,7",,,"    1",",,7",,,,,,,,
"USC00368449","STATE COLLEGE, PA US","40.79326","-77.86712","356.6","2016-08-27","0.00",",,7,0700","0.0",",,7,","0.0",",,7,","86",",,7","65",",,7","68",",,7,0700",,,,,,,,,,,,,,
"USC00368449","STATE COLLEGE, PA US","40.79326","-77.86712","356.6","2016-08-28","0.00",",,7,0700","0.0",",,7,","0.0",",,7,","84",",,7","67",",,7","71",",,7,0700","0.0",",,7",,,,,,,,,,,,
"USC00368449","STATE COLLEGE, PA US","40.79326","-77.86712","356.6","2016-08-29","0.20",",,7,0700","0.0",",,7,","0.0",",,7,","87",",,7","66",",,7","68",",,7,0700",,,"    1",",,7","    1",",,7",,,,,,,,
"USC00368449","STATE COLLEGE, PA US","40.79326","-77.86712","356.6","2016-08-30","0.00",",,7,0700","0.0",",,7,","0.0",",,7,","83",",,7","62",",,7","63",",,7,0700","0.0",",,7",,,,,,,,,,,,
"USC00368449","STATE COLLEGE, PA US","40.79326","-77.86712","356.6","2016-08-31","0.00",",,7,0700","0.0",",,7,","0.0",",,7,","83",",,7","63",",,7","65",",,7,0700","0.0",",,7",,,,,,,,,,,,
"USC00368449","STATE COLLEGE, PA US","40.79326","-77.86712","356.6","2016-09-01","0.02",",,7,0700","0.0",",,7,","0.0",",,7,","78",",,7","65",",,7","68",",,7,0700","0.0",",,7",,,,,,,,,,,,
"USC00368449","STATE COLLEGE, PA US","40.79326","-77.86712","356.6","2016-09-02","0.00","T,,7,0700","0.0",",,7,","0.0",",,7,","76",",,7","57",",,7","59",",,7,0700","0.0",",,7",,,,,,,,,,,,
"USC00368449","STATE COLLEGE, PA US","40.79326","-77.86712","356.6","2016-09-03","0.00",",,7,0700","0.0",",,7,","0.0",",,7,","74",",,7","56",",,7","58",",,7,0700",,,,,,,,,,,,,,
"USC00368449","STATE COLLEGE, PA US","40.79326","-77.86712","356.6","2016-09-04","0.00",",,7,0700","0.0",",,7,","0.0",",,7,","79",",,7","53",",,7","61",",,7,0700","0.0",",,7",,,,,,,,,,,,
"USC00368449","STATE COLLEGE, PA US","40.79326","-77.86712","356.6","2016-09-05","0.00",",,7,0700","0.0",",,7,","0.0",",,7,","76",",,7","56",",,7","57",",,7,0700",,,,,,,,,,,,,,
"USC00368449","STATE COLLEGE, PA US","40.79326","-77.86712","356.6","2016-09-06","0.00",",,7,0700","0.0",",,7,","0.0",",,7,","82",",,7","57",",,7","66",",,7,0700","0.0",",,7",,,,,,,,,,,,
"USC00368449","STATE COLLEGE, PA US","40.79326","-77.86712","356.6","2016-09-07","0.00",",,7,0700","0.0",",,7,","0.0",",,7,","85",",,7","66",",,7","70",",,7,0700","0.0",",,7",,,,,,,,,,,,
"USC00368449","STATE COLLEGE, PA US","40.79326","-77.86712","356.6","2016-09-08","0.25",",,7,0700","0.0",",,7,","0.0",",,7,","89",",,7","70",",,7","72",",,7,0700","0.0",",,7",,,"    1",",,7",,,,,,,,
"USC00368449","STATE COLLEGE, PA US","40.79326","-77.86712","356.6","2016-09-09","0.32",",,7,0700","0.0",",,7,","0.0",",,7,","88",",,7","70",",,7","72",",,7,0700","0.0",",,7",,,,,,,,,,,,
"USC00368449","STATE COLLEGE, PA US","40.79326","-77.86712","356.6","2016-09-10","0.01",",,7,0700","0.0",",,7,","0.0",",,7,","80",",,7","71",",,7","72",",,7,0700",,,,,,,,,,,,,,
"USC00368449","STATE COLLEGE, PA US","40.79326","-77.86712","356.6","2016-09-11","0.00","T,,7,0700","0.0",",,7,","0.0",",,7,","89",",,7","60",",,7","61",",,7,0700","0.0",",,7",,,,,,,,,,,,
"USC00368449","STATE COLLEGE, PA US","40.79326","-77.86712","356.6","2016-09-12","0.00",",,7,0700","0.0",",,7,","0.0",",,7,","75",",,7","53",",,7","54",",,7,0700",,,,,,,,,,,,,,
"USC00368449","STATE COLLEGE, PA US","40.79326","-77.86712","356.6","2016-09-13","0.00",",,7,0700","0.0",",,7,","0.0",",,7,","77",",,7","54",",,7","59",",,7,0700","0.0",",,7",,,,,,,,,,,,
"USC00368449","STATE COLLEGE, PA US","40.79326","-77.86712","356.6","2016-09-14","0.00",",,7,0700","0.0",",,7,","0.0",",,7,","84",",,7","59",",,7","64",",,7,0700","0.0",",,7",,,,,,,,,,,,
"USC00368449","STATE COLLEGE, PA US","40.79326","-77.86712","356.6","2016-09-15","0.01",",,7,0700","0.0",",,7,","0.0",",,7,","84",",,7","54",",,7","55",",,7,0700","0.0",",,7",,,,,,,,,,,,
"USC00368449","STATE COLLEGE, PA US","40.79326","-77.86712","356.6","2016-09-16","0.00",",,7,0700","0.0",",,7,","0.0",",,7,","73",",,7","54",",,7","57",",,7,0700","0.0",",,7",,,,,,,,,,,,
"USC00368449","STATE COLLEGE, PA US","40.79326","-77.86712","356.6","2016-09-17","0.00",",,7,0700","0.0",",,7,","0.0",",,7,","69",",,7","57",",,7","64",",,7,0700",,,,,,,,,,,,,,
"USC00368449","STATE COLLEGE, PA US","40.79326","-77.86712","356.6","2016-09-18","0.34",",,7,0700","0.0",",,7,","0.0",",,7,","73",",,7","64",",,7","68",",,7,0700","0.0",",,7",,,,,,,,,,,,
"USC00368449","STATE COLLEGE, PA US","40.79326","-77.86712","356.6","2016-09-19","0.42",",,7,0700","0.0",",,7,","0.0",",,7,","75",",,7","65",",,7","65",",,7,0700",,,"    1",",,7",,,,,,,,,,
"USC00368449","STATE COLLEGE, PA US","40.79326","-77.86712","356.6","2016-09-20","0.00",",,7,0700","0.0",",,7,","0.0",",,7,","75",",,7","62",",,7","62",",,7,0700","0.0",",,7","    1",",,7",,,,,,,,,,
"USC00368449","STATE COLLEGE, PA US","40.79326","-77.86712","356.6","2016-09-21","0.00",",,7,0700","0.0",",,7,","0.0",",,7,","81",",,7","58",",,7","60",",,7,0700","0.0",",,7",,,,,,,,,,,,
"USC00368449","STATE COLLEGE, PA US","40.79326","-77.86712","356.6","2016-09-22","0.00",",,7,0700","0.0",",,7,","0.0",",,7,","81",",,7","55",",,7","57",",,7,0700","0.0",",,7",,,,,,,,,,,,
"USC00368449","STATE COLLEGE, PA US","40.79326","-77.86712","356.6","2016-09-23","0.00",",,7,0700","0.0",",,7,","0.0",",,7,","82",",,7","57",",,7","61",",,7,0700","0.0",",,7",,,,,,,,,,,,
"USC00368449","STATE COLLEGE, PA US","40.79326","-77.86712","356.6","2016-09-24","0.00",",,7,0700","0.0",",,7,","0.0",",,7,","84",",,7","58",",,7","58",",,7,0700",,,,,,,,,,,,,,
"USC00368449","STATE COLLEGE, PA US","40.79326","-77.86712","356.6","2016-09-25","0.00",",,7,0700","0.0",",,7,","0.0",",,7,","69",",,7","46",",,7","48",",,7,0700","0.0",",,7",,,,,,,,,,,,
"USC00368449","STATE COLLEGE, PA US","40.79326","-77.86712","356.6","2016-09-26","0.00",",,7,0700","0.0",",,7,","0.0",",,7,","69",",,7","47",",,7","53",",,7,0700",,,,,,,,,,,,,,
"USC00368449","STATE COLLEGE, PA US","40.79326","-77.86712","356.6","2016-09-27","0.12",",,7,0700","0.0",",,7,","0.0",",,7,","66",",,7","51",",,7","52",",,7,0700","0.0",",,7",,,,,,,,,,,,
"USC00368449","STATE COLLEGE, PA US","40.79326","-77.86712","356.6","2016-09-28","0.00",",,7,0700","0.0",",,7,","0.0",",,7,","72",",,7","49",",,7","49",",,7,0700","0.0",",,7",,,,,,,,,,,,
"USC00368449","STATE COLLEGE, PA US","40.79326","-77.86712","356.6","2016-09-29","1.17",",,7,0700","0.0",",,7,","0.0",",,7,","68",",,7","49",",,7","55",",,7,0700","0.0",",,7",,,,,,,,,,,,
"USC00368449","STATE COLLEGE, PA US","40.79326","-77.86712","356.6","2016-09-30","0.31",",,7,0700","0.0",",,7,","0.0",",,7,","58",",,7","53",",,7","54",",,7,0700","0.0",",,7",,,,,,,,,,,,
"USC00368449","STATE COLLEGE, PA US","40.79326","-77.86712","356.6","2016-10-01","0.10",",,7,0700","0.0",",,7,","0.0",",,7,","55",",,7","52",",,7","54",",,7,0700","0.0",",,7",,,,,,,,,,,,
"USC00368449","STATE COLLEGE, PA US","40.79326","-77.86712","356.6","2016-10-02","0.53",",,7,0700","0.0",",,7,","0.0",",,7,","58",",,7","54",",,7","58",",,7,0700",,,,,,,,,,,,,,
"USC00368449","STATE COLLEGE, PA US","40.79326","-77.86712","356.6","2016-10-03","0.02",",,7,0700","0.0",",,7,","0.0",",,7,","66",",,7","54",",,7","56",",,7,0700",,,,,,,,,,,,,,
"USC00368449","STATE COLLEGE, PA US","40.79326","-77.86712","356.6","2016-10-04","0.01",",,7,0700","0.0",",,7,","0.0",",,7,","67",",,7","53",",,7","55",",,7,0700","0.0",",,7",,,,,,,,,,,,
"USC00368449","STATE COLLEGE, PA US","40.79326","-77.86712","356.6","2016-10-05","0.00",",,7,0700","0.0",",,7,","0.0",",,7,","67",",,7","52",",,7","54",",,7,0700","0.0",",,7",,,,,,,,,,,,
"USC00368449","STATE COLLEGE, PA US","40.79326","-77.86712","356.6","2016-10-06","0.00",",,7,0700","0.0",",,7,","0.0",",,7,","61",",,7","46",",,7","47",",,7,0700","0.0",",,7","    1",",,7",,,,,,,,,,
"USC00368449","STATE COLLEGE, PA US","40.79326","-77.86712","356.6","2016-10-07","0.00",",,7,0700","0.0",",,7,","0.0",",,7,","70",",,7","46",",,7","51",",,7,0700","0.0",",,7","    1",",,7",,,,,,,,,,
"USC00368449","STATE COLLEGE, PA US","40.79326","-77.86712","356.6","2016-10-08","0.00","T,,7,0700","0.0",",,7,","0.0",",,7,","71",",,7","51",",,7","62",",,7,0700",,,,,,,,,,,,,,
"USC00368449","STATE COLLEGE, PA US","40.79326","-77.86712","356.6","2016-10-09","0.13",",,7,0700","0.0",",,7,","0.0",",,7,","62",",,7","46",",,7","46",",,7,0700","0.0",",,7",,,,,,,,,,,,
"USC00368449","STATE COLLEGE, PA US","40.79326","-77.86712","356.6","2016-10-10","0.00",",,7,0700","0.0",",,7,","0.0",",,7,","58",",,7","41",",,7","42",",,7,0700","0.0",",,7",,,,,,,,,,,,
"USC00368449","STATE COLLEGE, PA US","40.79326","-77.86712","356.6","2016-10-11","0.00",",,7,0700","0.0",",,7,","0.0",",,7,","59",",,7","36",",,7","37",",,7,0700","0.0",",,7",,,,,,,,,,,,
"USC00368449","STATE COLLEGE, PA US","40.79326","-77.86712","356.6","2016-10-12","0.00",",,7,0700","0.0",",,7,","0.0",",,7,","62",",,7","36",",,7","46",",,7,0700","0.0",",,7",,,,,,,,,,,,
"USC00368449","STATE COLLEGE, PA US","40.79326","-77.86712","356.6","2016-10-13","0.02",",,7,0700","0.0",",,7,","0.0",",,7,","67",",,7","46",",,7","52",",,7,0700","0.0",",,7",,,,,,,,,,,,
"USC00368449","STATE COLLEGE, PA US","40.79326","-77.86712","356.6","2016-10-14","0.07",",,7,0700","0.0",",,7,","0.0",",,7,","61",",,7","37",",,7","38",",,7,0700","0.0",",,7",,,,,,,,,,,,
"USC00368449","STATE COLLEGE, PA US","40.79326","-77.86712","356.6","2016-10-15","0.00",",,7,0700","0.0",",,7,","0.0",",,7,","56",",,7","34",",,7","36",",,7,0700",,,"    1",",,7",,,,,,,,,,
"USC00368449","STATE COLLEGE, PA US","40.79326","-77.86712","356.6","2016-10-16","0.00",",,7,0700","0.0",",,7,","0.0",",,7,","64",",,7","35",",,7","51",",,7,0700","0.0",",,7",,,,,,,,,,,,
"USC00368449","STATE COLLEGE, PA US","40.79326","-77.86712","356.6","2016-10-17","0.02",",,7,0700","0.0",",,7,","0.0",",,7,","73",",,7","50",",,7","62",",,7,0700",,,,,,,,,,,,,,
"USC00368449","STATE COLLEGE, PA US","40.79326","-77.86712","356.6","2016-10-18","0.02",",,7,0700","0.0",",,7,","0.0",",,7,","76",",,7","57",",,7","59",",,7,0700","0.0",",,7",,,,,,,,,,,,
"USC00368449","STATE COLLEGE, PA US","40.79326","-77.86712","356.6","2016-10-19","0.14",",,7,0700","0.0",",,7,","0.0",",,7,","81",",,7","59",",,7","66",",,7,0700","0.0",",,7",,,,,,,,,,,,
"USC00368449","STATE COLLEGE, PA US","40.79326","-77.86712","356.6","2016-10-20","0.00",",,7,0700","0.0",",,7,","0.0",",,7,","76",",,7","57",",,7","59",",,7,0700","0.0",",,7",,,,,,,,,,,,
"USC00368449","STATE COLLEGE, PA US","40.79326","-77.86712","356.6","2016-10-21","1.54",",,7,0700","0.0",",,7,","0.0",",,7,","76",",,7","59",",,7","64",",,7,0700","0.0",",,7",,,"    1",",,7",,,,,,,,
"USC00368449","STATE COLLEGE, PA US","40.79326","-77.86712","356.6","2016-10-22","0.13",",,7,0700","0.0",",,7,","0.0",",,7,","66",",,7","44",",,7","44",",,7,0700",,,,,,,,,,,,,,
"USC00368449","STATE COLLEGE, PA US","40.79326","-77.86712","356.6","2016-10-23","0.04",",,7,0700","0.0",",,7,","0.0",",,7,","47",",,7","42",",,7","47",",,7,0700","0.0",",,7",,,,,,,,,,,,
"USC00368449","STATE COLLEGE, PA US","40.79326","-77.86712","356.6","2016-10-24","0.06",",,7,0700","0.0",",,7,","0.0",",,7,","61",",,7","47",",,7","50",",,7,0700",,,,,,,,,,,,,,
"USC00368449","STATE COLLEGE, PA US","40.79326","-77.86712","356.6","2016-10-25","0.00","T,,7,0700","0.0",",,7,","0.0",",,7,","55",",,7","41",",,7","43",",,7,0700","0.0",",,7",,,,,,,,,,,,
"USC00368449","STATE COLLEGE, PA US","40.79326","-77.86712","356.6","2016-10-26","0.00","T,,7,0700","0.0","T,,7,","0.0",",,7,","50",",,7","31",",,7","32",",,7,0700","0.0",",,7",,,,,,,,,,,,
"USC00368449","STATE COLLEGE, PA US","40.79326","-77.86712","356.6","2016-10-27","0.13",",,7,0700","0.0",",,7,","0.0",",,7,","46",",,7","32",",,7","40",",,7,0700","0.0",",,7",,,,,,,,,,,,
"USC00368449","STATE COLLEGE, PA US","40.79326","-77.86712","356.6","2016-10-28","0.19",",,7,0700","0.0",",,7,","0.0",",,7,","48",",,7","39",",,7","39",",,7,0700","0.0",",,7",,,,,,,,,,,,
"USC00368449","STATE COLLEGE, PA US","40.79326","-77.86712","356.6","2016-10-29","0.00",",,7,0700","0.0",",,7,","0.0",",,7,","52",",,7","39",",,7","40",",,7,0700",,,,,,,,,,,,,,
"USC00368449","STATE COLLEGE, PA US","40.79326","-77.86712","356.6","2016-10-30","0.00",",,7,0700","0.0",",,7,","0.0",",,7,","73",",,7","40",",,7","66",",,7,0700","0.0",",,7",,,,,,,,,,,,
"USC00368449","STATE COLLEGE, PA US","40.79326","-77.86712","356.6","2016-10-31","0.08",",,7,0700","0.0",",,7,","0.0",",,7,","70",",,7","41",",,7","41",",,7,0700",,,,,,,,,,,,,,
"USC00368449","STATE COLLEGE, PA US","40.79326","-77.86712","356.6","2016-11-01","0.00",",,7,0700","0.0",",,7,","0.0",",,7,","49",",,7","35",",,7","37",",,7,0700","0.0",",,7",,,,,,,,,,,,
"USC00368449","STATE COLLEGE, PA US","40.79326","-77.86712","356.6","2016-11-02","0.00",",,7,0700","0.0",",,7,","0.0",",,7,","55",",,7","37",",,7","46",",,7,0700","0.0",",,7",,,,,,,,,,,,
"USC00368449","STATE COLLEGE, PA US","40.79326","-77.86712","356.6","2016-11-03","0.00",",,7,0700","0.0",",,7,","0.0",",,7,","71",",,7","46",",,7","65",",,7,0700","0.0",",,7",,,,,,,,,,,,
"USC00368449","STATE COLLEGE, PA US","40.79326","-77.86712","356.6","2016-11-04","0.07",",,7,0700","0.0",",,7,","0.0",",,7,","66",",,7","45",",,7","46",",,7,0700","0.0",",,7",,,,,,,,,,,,
"USC00368449","STATE COLLEGE, PA US","40.79326","-77.86712","356.6","2016-11-05","0.00",",,7,0700","0.0",",,7,","0.0",",,7,","56",",,7","40",",,7","42",",,7,0700",,,,,,,,,,,,,,
"USC00368449","STATE COLLEGE, PA US","40.79326","-77.86712","356.6","2016-11-06","0.00",",,7,0700","0.0",",,7,","0.0",",,7,","60",",,7","42",",,7","48",",,7,0700","0.0",",,7",,,,,,,,,,,,
"USC00368449","STATE COLLEGE, PA US","40.79326","-77.86712","356.6","2016-11-07","0.00",",,7,0700","0.0",",,7,","0.0",",,7,","60",",,7","34",",,7","35",",,7,0700",,,,,,,,,,,,,,
"USC00368449","STATE COLLEGE, PA US","40.79326","-77.86712","356.6","2016-11-08","0.00",",,7,0700","0.0",",,7,","0.0",",,7,","59",",,7","33",",,7","33",",,7,0700",,,,,,,,,,,,,,
"USC00368449","STATE COLLEGE, PA US","40.79326","-77.86712","356.6","2016-11-09","0.18",",,7,0700","0.0",",,7,","0.0",",,7,","64",",,7","33",",,7","51",",,7,0700","0.0",",,7","    1",",,7",,,,,,,,,,
"USC00368449","STATE COLLEGE, PA US","40.79326","-77.86712","356.6","2016-11-10","0.15",",,7,0700","0.0",",,7,","0.0",",,7,","54",",,7","38",",,7","38",",,7,0700","0.0",",,7",,,,,,,,,,,,
"USC00368449","STATE COLLEGE, PA US","40.79326","-77.86712","356.6","2016-11-11","0.00",",,7,0700","0.0",",,7,","0.0",",,7,","57",",,7","38",",,7","49",",,7,0700","0.0",",,7",,,,,,,,,,,,
"USC00368449","STATE COLLEGE, PA US","40.79326","-77.86712","356.6","2016-11-12","0.00",",,7,0700","0.0",",,7,","0.0",",,7,","55",",,7","29",",,7","29",",,7,0700",,,,,,,,,,,,,,
"USC00368449","STATE COLLEGE, PA US","40.79326","-77.86712","356.6","2016-11-13","0.00",",,7,0700","0.0",",,7,","0.0",",,7,","47",",,7","27",",,7","34",",,7,0700","0.0",",,7",,,,,,,,,,,,
"USC00368449","STATE COLLEGE, PA US","40.79326","-77.86712","356.6","2016-11-14","0.00",",,7,0700","0.0",",,7,","0.0",",,7,","56",",,7","30",",,7","31",",,7,0700",,,,,,,,,,,,,,
"USC00368449","STATE COLLEGE, PA US","40.79326","-77.86712","356.6","2016-11-15","0.00",",,7,0700","0.0",",,7,","0.0",",,7,","58",",,7","30",",,7","38",",,7,0700","0.0",",,7",,,,,,,,,,,,
"USC00368449","STATE COLLEGE, PA US","40.79326","-77.86712","356.6","2016-11-16","0.00",",,7,0700","0.0",",,7,","0.0",",,7,","58",",,7","37",",,7","41",",,7,0700","0.0",",,7",,,,,,,,,,,,
"USC00368449","STATE COLLEGE, PA US","40.79326","-77.86712","356.6","2016-11-17","0.00","T,,7,0700","0.0",",,7,","0.0",",,7,","53",",,7","38",",,7","39",",,7,0700","0.0",",,7",,,,,,,,,,,,
"USC00368449","STATE COLLEGE, PA US","40.79326","-77.86712","356.6","2016-11-18","0.00",",,7,0700","0.0",",,7,","0.0",",,7,","55",",,7","34",",,7","35",",,7,0700","0.0",",,7",,,,,,,,,,,,
"USC00368449","STATE COLLEGE, PA US","40.79326","-77.86712","356.6","2016-11-19","0.00",",,7,0700","0.0",",,7,","0.0",",,7,","68",",,7","34",",,7","39",",,7,0700",,,,,,,,,,,,,,
"USC00368449","STATE COLLEGE, PA US","40.79326","-77.86712","356.6","2016-11-20","0.00","T,,7,0700","0.0","T,,7,","0.0",",,7,","62",",,7","32",",,7","33",",,7,0700","0.0",",,7",,,,,,,,,,,,
"USC00368449","STATE COLLEGE, PA US","40.79326","-77.86712","356.6","2016-11-21","0.04",",,7,0700","0.5",",,7,","0.0","T,,7,","34",",,7","29",",,7","30",",,7,0700",,,,,,,,,,,,,,
"USC00368449","STATE COLLEGE, PA US","40.79326","-77.86712","356.6","2016-11-22","0.00","T,,7,0700","0.0","T,,7,","0.0",",,7,","33",",,7","29",",,7","33",",,7,0700",,,,,,,,,,,,,,
"USC00368449","STATE COLLEGE, PA US","40.79326","-77.86712","356.6","2016-11-23","0.00",",,7,0700","0.0",",,7,","0.0",",,7,","42",",,7","25",",,7","26",",,7,0700","0.0",",,7",,,,,,,,,,,,
"USC00368449","STATE COLLEGE, PA US","40.79326","-77.86712","356.6","2016-11-24","0.03",",,7,0700","0.0","T,,7,","0.0",",,7,","42",",,7","26",",,7","38",",,7,0700",,,,,,,"    1",",,7",,,,,,
"USC00368449","STATE COLLEGE, PA US","40.79326","-77.86712","356.6","2016-11-25","0.06",",,7,0700","0.0",",,7,","0.0",",,7,","42",",,7","38",",,7","41",",,7,0700",,,,,,,,,,,,,,
"USC00368449","STATE COLLEGE, PA US","40.79326","-77.86712","356.6","2016-11-26","0.00","T,,7,0700","0.0",",,7,","0.0",",,7,","45",",,7","37",",,7","38",",,7,0700","0.0",",,7",,,,,,,,,,,,
"USC00368449","STATE COLLEGE, PA US","40.79326","-77.86712","356.6","2016-11-27","0.00","T,,7,0700","0.0",",,7,","0.0",",,7,","40",",,7","35",",,7","38",",,7,0700","0.0",",,7",,,,,,,,,,,,
"USC00368449","STATE COLLEGE, PA US","40.79326","-77.86712","356.6","2016-11-28","0.00",",,7,0700","0.0",",,7,","0.0",",,7,","42",",,7","26",",,7","26",",,7,0700",,,,,,,,,,,,,,
"USC00368449","STATE COLLEGE, PA US","40.79326","-77.86712","356.6","2016-11-29","0.26",",,7,0700","0.0",",,7,","0.0",",,7,","46",",,7","26",",,7","46",",,7,0700","0.0",",,7",,,,,,,,,,,,
"USC00368449","STATE COLLEGE, PA US","40.79326","-77.86712","356.6","2016-11-30","0.03",",,7,0700","0.0",",,7,","0.0",",,7,","52",",,7","45",",,7","47",",,7,0700","0.0",",,7","    1",",,7",,,,,,,,,,
